Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
GHG data for some source categories are not directly comparable between 2010 and subsequent years. 12 new source categories began reporting for 2011.,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2012,Ravenswood Generating Station,1000764,38-54 VERNON BLVD,40.7585,-73.9451,LONG ISLAND CITY,Queens,NY,11101,TransCanada Corporation (100%),2146749,"C,D"
2012,Ravenswood Steam Plant,1000567,38-54 Vernon Blvd,40.76,-73.75,Long Island City,Queens,NY,11101,CONSOLIDATED EDISON INC (100%),39368,C
2012,Rawhide Energy Station,1001062,2700 East County Road 82,40.8611,-105.0206,Wellington,Larimer,CO,80549,Platte River Power Authority (100%),2069813,"C,D"
2012,Ray D Nixon,1001195,6598 RAY NIXON RD,38.6306,-104.7056,FOUNTAIN,El Paso,CO,80817,COLORADO SPRINGS UTILITIES (100%),1537197,"C,D"
2012,Ray Olinger,1007434,13835 CTY RD 489,33.0667,-96.4519,NEVADA,Collin,TX,75173,Garland Power & Light; City of Garland (100%),72142,"C,D"
2012,ReEnergy Black River LLC,1000482,4515 Euphrates River Valley Road,44.0361,-75.7712,FORT DRUM,JEFFERSON COUNTY,NY,13602,ReEnergy Black River LLC (100%),106,"C,D"
2012,Red Hills Generation Facility,1006935,2391 Pensacola Road,33.3761,-89.2183,Ackerman,Choctaw,MS,39735,SE CHOCTAW LLC (100%),3653559,"C,D"
2012,Red Oak Power LLC,1000095,832 RED OAK LANE,40.4481,-74.3497,SAYREVILLE,Middlesex,NJ,8872,"Red Oak Power Holdings, LLC (100%)",1972240,"C,D"
2012,Red Wing Plant,1006774,101 5th Street East,44.5661,-92.52892,Red Wing,GOODHUE,MN,55901,XCEL ENERGY INC (100%),84342,C
2012,Redbud Power Plant,1000824,20922 TRIPLE XXX ROAD,35.6853,-97.2242,LUTHER,Oklahoma,OK,73054,OGE ENERGY CORP (51%); GRAND RIVER DAM AUTHORITY (36%); OKLAHOMA MUNICIPAL POWER AUTHORITY (13%),2686020,"C,D"
2012,Redding Power Plant,1000161,17120 CLEAR CREEK ROAD,40.5083,-122.4253,REDDING,Shasta,CA,96001,City of Redding (100%),33459,"C,D"
2012,Redhawk Generating Facility,1000822,11600 SOUTH 363RD AVENUE,33.33,-112.84,ARLINGTON,Maricopa,AZ,85322,PINNACLE WEST CAPITAL CORP (100%),1858501,D
2012,Reedy Creek Improvement District/Walt Disney World Resort,1007870,1375 Buena Vista Drive,28.4272,-81.5803,LAKE BUENA VISTA,Orange,FL,32830,The Walt Disney Company (99%); Reedy Creek Improvement District (1%),279382,"C,D,NN"
2012,Reeves Generating Station,1000754,4400 PASEO DEL NORTE NE,35.1716,-106.6019,ALBUQUERQUE,Bernalillo,NM,87113,Public Service Company of New Mexico (100%),46735,"C,D"
2012,Reid Gardner,1006882,501 Wally Kay Way,36.6531,-114.6364,MOAPA,Clark,NV,89025,NV ENERGY (66%); california department of water resources (34%),1587571,"C,D"
2012,Remington Combustion Turbine Station,1001162,12025 LUCKY HILL ROAD,38.54591,-77.77227,REMINGTON,Fauquier,VA,22734,DOMINION RESOURCES INC (100%),172031,"C,D"
2012,Renaissance Power,1000809,950 N DIVISION ST,43.1864,-84.8429,CARSON CITY,Montcalm,MI,48811,"LS POWER, LLC (100%)",306375,"C,D"
2012,Rensselaer Cogen,1001264,39 RIVERSIDE AVE,42.63,-73.75,RENSSELAER,Rensselaer,NY,12144,LDH Rensselaer LLC (100%),33596,"C,D"
2012,Rex Brown,1000702,1960 W NORTHSIDE DRIVE,32.3564,-90.2125,JACKSON,Hinds,MS,39213,ENTERGY CORP (100%),170910,"C,D"
2012,Rhode Island State Energy Center,1001315,24 SHUN PIKE,41.8017,-71.5186,JOHNSTON,Providence,RI,2919,Entergy Corporation (100%),909535,D
2012,Richard M Flynn (Holtsville),1001113,607 UNION AVE,40.8153,-73.0644,HOLTSVILLE,Suffolk,NY,11742,New York Power Authority (100%),531859,D
2012,Richland Peaking Station,1007887,801 CARPENTER ROAD,41.3033,-84.3386,DEFIANCE,Defiance,OH,43512,Richland Stryker Generation LLC (100%),115993,"C,D"
2012,Richmond (IN),1001115,4752 GATES ROAD,39.8383,-84.9665,CENTERVILLE,Wayne,IN,47330,Indiana Municipal Power Agency (100%),2803,"C,D"
2012,Richmond County Combustion Turbine Plant,1001150,198 ENERGY WAY,34.8422,-79.7444,HAMLET,Richmond,NC,28345,DUKE ENERGY CORP (100%),3934143,"C,D"
2012,Rio Bravo Generating Station,1007161,725 Electric Ave. SE,35.0442,-106.67,Albuquerque,BERNALILLO,NM,87105,PUBLIC SERVICE CO OF NEW MEXICO (100%),6116,D
2012,Rio Grande,1000752,3501 DONIPHAN ST,31.8047,-106.5472,SUNLAND PARK,Dona Ana,NM,88063,El Paso Electric Company (100%),471335,"C,D"
2012,"Rio Nogales Power Project, LP",1001333,711 RIO NOGALES DRIVE,29.5932,-97.9724,SEGUIN,Guadalupe,TX,78155,CPS ENERGY (100%),1103415,D
2012,Ripon Generation Station,1000438,1015 S STOCKTON BLVD,37.7315,-121.116,RIPON,Stanislaus,CA,95366,Modesto Irrigation District (100%),16742,D
2012,River Road,1001133,5201 N W LOWER RIVER ROAD,45.65,-122.7231,VANCOUVER,Clark,WA,98660,Clark Public Utilities (100%),327201,D
2012,River Rouge,1000677,1 BELANGER PARK,42.2733,-83.1131,RIVER ROUGE,Wayne,MI,48218,DTE ENERGY CO (100%),2131036,"C,D"
2012,Riverbend,1000835,175 STEAMPLANT RD,35.36,-80.9742,MOUNT HOLLY,Gaston,NC,28120,DUKE ENERGY CORP (100%),185013,"C,D"
2012,Riverside,1000645,SOLLERS POINT RD,39.2369,-76.5133,BALTIMORE,Baltimore,MD,21222,EXELON CORP (100%),18770,"C,D"
2012,Riverside (1081),1001550,6001 STATE ST,41.5404,-90.4483,BETTENDORF,Scott,IA,52722,"Berkshire Hathaway, Inc. (100%)",725011,"C,D"
2012,Riverside (1927),1000693,3100 MARSHALL ST NE,45.0203,-93.2753,MINNEAPOLIS,Hennepin,MN,55401,XCEL ENERGY INC (100%),730975,"C,D"
2012,Riverside (4940),1000998,116TH ST S AND ARKANSAS RIVER,35.9978,-95.9567,JENKS,Tulsa,OK,74037,AMERICAN ELECTRIC POWER (100%),1081852,"C,D"
2012,Riverside Energy Center,1000136,1401 W B R TOWN LINE ROAD,42.5835,-89.0351,BELOIT,Rock,WI,53511,ALLIANT ENERGY CORP (100%),439495,"C,D"
2012,Riverside Energy Resource Center,1000471,5901 PAYTON AVE,33.9636,-117.4528,RIVERSIDE,Riverside,CA,92504,City of Riverside Public Utility (100%),46459,D
2012,Riverside Generating Company,1001358,25038 HWY 23,38.1933,-82.6042,CATLETTSBURG,Lawrence,KY,41129,"LS Power Development Company, LLC (100%)",143200,"C,D"
2012,Riverton,1001575,7240 SE HWY 66,37.0719,-94.6986,RIVERTON,Cherokee,KS,66770,THE EMPIRE DISTRICT ELECTRIC CO (100%),263385,"C,D"
2012,Riverview,1010578,4m N. of Borger on Hwy 152,35.697611,-101.411205,Borger,HUTCHINSON COUNTY,TX,79007,"Xcel Energy, Inc. (100%)",25721,C
2012,Riverview Energy Center,1000321,795 MINAKER ROAD,38.0145,-121.7901,ANTIOCH,Contra Costa,CA,94509,CALPINE CORP (100%),12058,D
2012,Rivesville Power Station,1000974,JACKSON STREET,39.5314,-80.113,RIVESVILLE,Marion,WV,26588,"FirstEnergy Generation, LLC (50%); Monongahela Power Company (50%)",7803,"C,D"
2012,Robert P Mone,1001171,4406 MENTZER RD,40.9297,-84.7392,CONVOY,Van Wert,OH,45832,BUCKEYE POWER CO (100%),48200,"C,D"
2012,Robert Reid,1001600,9000 HIGHWAY 2096,37.6467,-87.5033,ROBARDS,Webster,KY,42452,BIG RIVERS ELECTRIC CORP (100%),37902,"C,D"
2012,Robins,1001118,1300 MACON ST FACILITY,32.5806,-83.5831,ROBINS AFB,Houston,GA,31098,SOUTHERN CO (100%),1934,D
2012,Rock River,1005672,827 W B R TOWNLINE RD,42.5831,-89.0292,BELOIT,Rock,WI,53511,ALLIANT ENERGY CORP (100%),7715,C
2012,Rock Springs Generating Facility,1001159,1423 RISING SUN ROAD,39.7183,-76.1606,RISING SUN,Cecil,MD,21911,"Essential Power, LLC (50%); OLD DOMINION ELECTRIC COOPERATIVE (50%)",222600,"C,D"
2012,Rockford Energy Center,1006554,136 HARRISON AVE,42.2403,-89.1025,ROCKFORD,Winnebago,IL,61104,"NRG Energy, Inc. (100%)",28057,D
2012,Rockford Energy Center II,1000823,136 HARRISON AVE,42.2383,-89.1014,ROCKFORD,Winnebago,IL,61104,"NRG Energy, Inc. (100%)",21105,D
2012,Rockgen Energy Center,1007308,2346 CLEARVIEW ROAD,42.9767,-89.0492,CAMBRIDGE,Dane,WI,53523,CALPINE CORP (100%),152679,"C,D"
2012,Rockingham County Combustion Turbine,1001322,240 ERNEST DRIVE,36.3297,-79.8297,REIDSVILLE,Rockingham,NC,27320,DUKE ENERGY CORP (100%),410129,D
2012,Rockport,1001037,2791 NORTH US ROUTE 231,37.9256,-87.0372,ROCKPORT,Spencer,IN,47635,AMERICAN ELECTRIC POWER (100%),17894712,"C,D"
2012,Rocky Mountain Energy Center,1000271,6211 WELD COUNTY RD 51,40.0911,-104.5947,KEENESBURG,Weld,CO,80643,XCEL ENERGY INC (100%),1016548,D
2012,"Rocky Road Power, LLC",1001317,1221 POWER DRIVE,42.0931,-88.2397,EAST DUNDEE,Kane,IL,60118,"LS Power Development, LLC (100%)",64635,D
2012,Rokeby,1001054,8000 SW 12 ST,40.7316,-96.7364,LINCOLN,Lancaster,NE,68523,Lincoln Electric System (100%),19074,"C,D"
2012,Roland C. Dansby Power Plant,1001047,8181 MUMFORD ROAD,30.7217,-96.4599,BRYAN,Brazos,TX,77807,City of Bryan (100%),101961,D
2012,Rolling Hills Generating LLC,1000808,43111 STATE RT 160,39.0839,-82.3328,WILKESVILLE,Vinton,OH,45695,"TPF II, L.P. (69.01%); TPF II-A, L.P. (20.74%); TPF II-B, L.P. (10.25%)",83872,"C,D"
2012,Rosemary Power Station,1000412,120 W 12TH ST,36.4525,-77.6594,ROANOKE RAPIDS,Halifax,NC,27870,DOMINION RESOURCES INC (100%),43044,"C,D"
2012,Roseton Generating Facility,1001182,992 RIVER ROAD,41.5711,-73.9739,NEWBURGH,Orange,NY,12550,DYNEGY INC (100%),270813,"C,D"
2012,Roseville Energy Park,1000485,5120 PHILLIP RD,38.7926,-121.3823,ROSEVILLE,Placer,CA,95747,ROSEVILLE ELECTRIC (100%),240023,"C,D"
2012,Roxboro Steam Electric Plant,1000787,1700 DUNNAWAY ROAD,36.4833,-79.0731,SEMORA,Person,NC,27343,DUKE ENERGY CORP (96.3%); NORTH CAROLINA EASTERN MUNICIPAL POWER AGENCY (3.7%),13311034,"D,TT"
2012,Roy E Hansel Power Plant,1000532,102 LAKESHORE BLVD,28.2908,-81.4069,KISSIMMEE,Osceola,FL,34741,Florida Municipal Power Agency (100%),26284,C
2012,Rumford Power,1001312,43 INDUSTRIAL PARK ROAD,44.5303,-70.5219,RUMFORD,Oxford,ME,4276,"Capital Power (US Holding), Inc. (100%)",151648,"C,D"
2012,Rush Island,1001035,100 BIG HOLLOW ROAD,38.1306,-90.2625,FESTUS,Jefferson,MO,63028,AMEREN CORP (100%),6979060,"C,D"
2012,S A Carlson,1000784,136 STEELE ST,42.0917,-79.2417,JAMESTOWN,Chautauqua,NY,14702,City of Jamestown (100%),125946,"C,D"
2012,S O Purdom,1001501,HWY 363,30.1619,-84.2014,ST MARKS,Wakulla,FL,32355,City of Tallahassee (100%),493073,"C,D"
2012,SABIC Innovative Plastics - Burkville,1001136,1 PLASTICS DR,32.3102,-86.5242,BURKVILLE,Lowndes,AL,36752,SABIC Innovative Plastics Holding US LP (100%),379276,"C,D"
2012,SAGUARO POWER COMPANY,1003647,435 FOURTH STREET  HENDERSON,36.044452,-115.007662,HENDERSON,CLARK COUNTY,NV,89009,"NRG ENERGY, INC. (50%); PARAGON ENERGY HOLDING , LLC (50%)",344830,C
2012,SCA Cogen II,1001129,5000 83rd St,38.5306,-121.399,SACRAMENTO,Sacramento,CA,95826,Sacramento Cogeration Authority (100%),365051,"C,D"
2012,SG SOLUTIONS LLC,1004699,444 W SANDFORD AVE,39.532894,-87.426301,WEST TERRE HAUTE,VIGO COUNTY,IN,47885,WABASH VALLEY POWER  (51%); SG SOLUTIONS LLC (49%),556,C
2012,SHELBY MUNICIPAL LIGHT PLANT,1006014,34 MANSFIELD AVENUE,40.8798,-82.6567,SHELBY,RICHLAND COUNTY,OH,44875,City of Shelby (100%),213,C
2012,SILAS RAY POWER PLANT,1005210,94 W. 13th Street,25.9131,-97.5214,BROWNSVILLE,CAMERON COUNTY,TX,78520,Brownsville Public Utilities Board (100%),50238,D
2012,SOUTH TEXAS ELECTRIC COOP,1003190,2849 FM 447,28.8947,-97.1347,NURSERY,VICTORIA COUNTY,TX,77976,"SOUTH TEXAS ELECTRIC COOPERATIVE, INC (100%)",108374,"C,D"
2012,SPIRIT MOUND,1004189,46071 310th street,42.8333,-96.9583,VERMILLION,CLAY,SD,57069,Basin Electric Power Cooperative (100%),1530,C
2012,SRI International Cogeneration Project,1012095,"333 Ravenswood Avenue, Bldg U",37.457419,-122.176154,Menlo Park,,CA,94025,,26203,C
2012,SRW Cogen Limited Partnership,1001324,3055 FM 1006,30.0561,-93.7539,ORANGE,Orange,TX,77630,E I DU PONT DE NEMOURS & CO (100%),2273788,D
2012,ST JAMES DIESEL GENERATING PLANT,1005083,1115 WESTON ST,43.98668,-94.619166,SAINT JAMES,WATONWAN,MN,56081,City of St. James (100%),52,C
2012,ST PAUL COGENERATION,1001120,125 SHEPARD ROAD W,44.94302,-93.093857,ST. PAUL,RAMSEY,MN,55102,"DTE St. Paul, LLC (50%); EVER-GREEN ENERGY, LLC (50%)",35083,C
2012,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION,1005399,811 E. REDHILLS PARKWAY,37.1124,-113.5155,ST. GEORGE,WASHINGTON,UT,84770,City of St. George (100%),50027,D
2012,SUNBURY GENERATION LP,1001674,2384 Old Trail,40.8361,-76.825,Selinsgrove,SNYDER COUNTY,PA,17870,SUNBURY GENERATION LP (100%),203583,"C,D"
2012,SUNNYSIDE COGENERATION ASSOCIATES,1004953,1 POWER PLANT ROAD,39.54764,-110.39079,SUNNYSIDE,CARBON,UT,84539,SUNNYSIDE COGENERATION ASSOCIATES (100%),529320,C
2012,SWEENY COGENERATION FACILITY,1001148,"7190 Old FM 524, Gate 13",29.0728,-95.745,OLD OCEAN,BRAZORIA,TX,77463,GENERAL ELECTRIC CO (GE CO) (50%); Phillips 66 Company (50%),2469680,"C,D"
2012,SYCAMORE COGENERATION Facility,1003998,1546 SW China Grade Loop,35.42686,-118.99222,BAKERSFIELD,KERN,CA,93308,Chevron Global Power Company (50%); EDISON MISSION ENERGY CO (50%),934556,"C,DD"
2012,Sabine,1006721,WEST ROUNDBUNCH ROAD,30.0242,-93.875,BRIDGE CITY,Orange,TX,77611,ENTERGY CORP (100%),2328627,"C,D"
2012,Sabine Cogeneration Facility,1007365,4647 FM1006,30.0444,-93.7716,ORANGE,Orange,TX,77630,"CRAWFISH COGEN, LLC (50%); GenOn Sabine (Delaware), Inc. (a wholly owned indirect subsidiary of NRG Energy, Inc.) (49%); GenOn Sabine (Texas), Inc. (a wholly owned indirect subsidiary of NRG Energy, Inc.) (1%)",448181,D
2012,Sacramento Power Authority Cogen,1001130,3215 47th Avenue,38.511,-121.4735,SACRAMENTO,Sacramento,CA,95824,Sacramento Power Authority (100%),235796,"C,D"
2012,Salem,1000750,,39.4625,-75.5333,HANCOCKS BRIDGE,Salem,NJ,8038,PUBLIC SERVICE ENTERPRISE GROUP INC (78.5%); EXELON CORP (21.5%),4336,"C,D"
2012,Salem Harbor Station,1000661,24 FORT AVE,42.5267,-70.8792,SALEM,Essex,MA,1970,Footprint Power Salem Harbor Operations LLC (100%),276605,D
2012,Salinas River Cogeneration Facility,1000507,"Star Route 42, Wunpost Road",35.9515,-120.8679,SAN ARDO,Monterey,CA,93450,Chevron Global Power Company (50%); Edison Mission Energy Company (50%),201322,"D,DD"
2012,Sam Bertron,1000932,2012 MILLER CUT OFF ROAD,29.7268,-95.06,DEER PARK,Harris,TX,77536,NRG Energy Inc. (100%),97868,"C,D"
2012,Sam Seymour,1007153,6549 POWER PLANT RD,29.9172,-96.7506,LA GRANGE,Fayette,TX,78945,LOWER COLORADO RIVER AUTHORITY (100%),9190850,"C,D"
2012,San Gabriel Cogeneration Facility,1000033,1507 Mount Vernon Ave.,34.05845,-117.775114,Pomona,LOS ANGELES,CA,91768,"VERESEN, INC (100%)",65686,C
2012,San Jacinto County Peaking Facility,1000531,7.5 MI SOUTH OF SHEPHERD,30.42,-95.0114,SHEPHERD,San Jacinto,TX,77371,"EAST TEXAS ELECTRIC COOPERATIVE, INC (100%)",101036,"C,D"
2012,San Jacinto Steam Electric Station,1005714,845 SENS ROAD,29.6967,-95.0411,LA PORTE,Harris,TX,77571,NRG Energy Inc. (100%),687287,D
2012,San Juan,1006727,6800 COUNTY ROAD NORTH,36.8006,-108.4386,WATERFLOW,San Juan,NM,87421,"MSR PUBLIC POWER AGENCY (8.7%); Public Serivce Co of New Mexico (46.3%); City of Anaheim, Public Utilities Department (3.1%); City of Farmington (2.5%); TRI-STATE GENERATION & TRANSMISSION (2.5%); Los Alamos County Utilities (2.2%); Utah Associated Municipal Power System (2.2%); TUCSON ELECTRIC POWER CO (19.8%); SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (12.7%)",10886372,D
2012,San Miguel,1001040,6200 FM 3387,28.7044,-98.4781,CHRISTINE,Atascosa,TX,78012,"SAN MIGUEL ELECTRIC COOPERATIVE, INC (100%)",3452869,D
2012,Sand Hill Energy Center,1000669,1101 FALLWELL LN,30.2091,-97.6139,AUSTIN,Travis,TX,78617,City of Austin (100%),688364,"C,D"
2012,Sandow Station,1000499,,30.5681,-97.0614,ROCKDALE,Milam,TX,76567,Luminant Generation Company LLc (100%),8687165,"C,D"
2012,Sandy Creek Energy Station,1007324,2161 Rattlesnake Road,31.4753,-96.9564,Riesel,McLennan,TX,76682,"LS Power Development, LLC (63.87%); Brazos Sandy Creek Electric Cooperative, Inc. (25%); LOWER COLORADO RIVER AUTHORITY (11.13%)",577111,"C,D"
2012,Sanford,1006802,950 S HWY 17 92,28.8419,-81.3256,DEBARY,Volusia,FL,32713,Florida Power and Light Company (100%),3943762,D
2012,Santa Clara Cogen,1004438,524 Robert Avenue,37.36465,-121.94463,Santa Clara,SANTA CLARA,CA,95050,City of Santa Clara (100%),38416,C
2012,Santa Rosa Energy Center,1006707,5001 STERLING WAY,30.5661,-87.115,PACE,Santa Rosa,FL,32571,CALPINE CORP (100%),348588,"C,D"
2012,Santan,1000250,1005 S VAL VISTA DRIVE,33.3333,-111.751,GILBERT,Maricopa,AZ,85296,SALT RIVER PROJECT (100%),1268149,"C,D"
2012,"Saranac Power Partners, LP",1001278,99 WEED ST,44.7132,-73.4557,PLATTSBURGH,Clinton,NY,12901,"General Electric Credit Corporation (5%); TransAlta (37.5%); Berkshire-Hathaway (33.6975%); Walter Scott, Jr. (3.5025%); OSAKA GAS ENERGY AMERICA CORP (20%)",259858,"C,D"
2012,Sargent Canyon Cogeneration Facility,1000506,,35.9359,-120.8405,San Ardo,Monterey,CA,93450,Chevron Global Power Company (50%); Edison Mission Energy Company (50%),186339,"D,DD"
2012,Sarpy County Station,1000725,8906 S 35TH ST,41.1706,-95.9692,BELLEVUE,Sarpy,NE,68147,Omaha Public Power District (100%),67220,"C,D"
2012,Sayreville,1000740,RIVER RD,40.4753,-74.3552,SAYREVILLE,Middlesex,NJ,8872,NRG ENERGY INC (100%),5202,D
2012,Scattergood Generating Station,1001456,12700 VISTA DEL MAR,33.9175,-118.4258,PLAYA DEL REY,Los Angeles,CA,90293,"City of Los Angeles, Department of Water and Power (100%)",607746,D
2012,Scherer,1001051,10986 HIGHWAY 87,33.0583,-83.8072,JULIETTE,Monroe,GA,31046,JEA (6%); OGLETHORPE POWER CORP (30%); SOUTHERN CO (29%); FLORIDA POWER & LIGHT CO (19%); Municipal Electric Authority of Georgia (15%); DALTON UTILITIES (1%),21815562,D
2012,Schiller,1000730,400 GOSLING RD,43.0978,-70.7842,PORTSMOUTH,Rockingham,NH,3801,NORTHEAST UTILITIES (100%),130510,"C,D"
2012,Scholz Electric Generating Plant,1007432,2222 WALDEN RD,30.6689,-84.8869,SNEADS,Jackson,FL,32324,SOUTHERN CO (100%),8731,D
2012,Schuylkill,1000900,2800 CHRISTIAN STREET,39.9425,-75.1883,PHILADELPHIA,Philadelphia,PA,19146,EXELON CORP (100%),900,"C,D"
2012,Scrubgrass Generating Plant,1001256,2151 LISBON ROAD,41.2678,-79.8114,KENNERDELL,Venango,PA,16374,"CALYPSO ENERGY HOLDINGS LLC (70%); Aspen Scrubgrass Participant, LLC(Arclight Capital Partners LLC) (30%)",953672,"C,D"
2012,Selkirk Cogen Partners,1001225,24 POWER PARK DRIVE,42.5744,-73.8592,SELKIRK,Albany,NY,12158,"CALYPSO ENERGY HOLDINGS LLC (41.2719%); OGPA SELKIRK, LLC (Osaka Gas Energy America Corporation) (23.328%); TETON SELKIRK, LLC (Atlantic Power Holdings, LLC) (17.7%); RCM Selkirk, L.P. (The McNair Group) (17.2789%)",813443,"C,D"
2012,Seminole (136),1000084,STATE HIGHWAY 17,29.7333,-81.6339,PALATKA,Putnam,FL,32708,"SEMINOLE ELECTRIC COOPERATIVE, INC (100%)",6888457,"D,TT"
2012,Seminole (2956),1000861,RTE 2,34.9678,-96.7242,KONAWA,Seminole,OK,74849,OGE ENERGY CORP (100%),1937107,"C,D"
2012,"Seneca Sustainable Energy, LLC",1008996,29650 E. Enid Road,44.116245,-123.178875,Eugene,LANE COUNTY,OR,97402,"Seneca Sustainable Energy, LLC (100%)",3730,C
2012,Seward,1001174,595 PLANT ROAD,40.4081,-79.0339,NEW FLORENCE,Indiana,PA,15944,NRG ENERGY INC (100%),1953912,"C,D"
2012,Sewaren Generating Station,1005737,751 CLIFF ROAD,40.5564,-74.2461,SEWAREN,Middlesex,NJ,7077,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),68305,"C,D"
2012,Sewell Creek Energy,1001151,1031 Sewell Creek Road,33.9486,-85.2769,Cedartown,Polk,GA,30125,SMARR EMC (100%),174344,"C,D"
2012,Shady Hills,1006678,14240 MERCHANT ENERGY WAY,28.3665,-82.5591,SHADY HILLS,Pasco,FL,34610,GENERAL ELECTRIC CO (GE CO) (100%),445119,"C,D"
2012,Shawnee,1001598,7900 METROPOLIS LAKE RD,37.1517,-88.775,WEST PADUCAH,McCracken,KY,42086,,7134615,D
2012,Shawville Station,1000879,250 POWER PLANT DRIVE,41.067,-78.3656,SHAWVILLE,Clearfield,PA,16873,NRG ENERGY INC (100%),1334260,"C,D"
2012,Sheboygan Falls Energy Facility,1000445,N5845 BRIDGEWOOD ROAD,43.7519,-87.8783,PLYMOUTH,Sheboygan,WI,53073,ALLIANT ENERGY CORP (100%),54320,"C,D"
2012,Shelby County Energy Center,1001381,3575 E 400 North Road,39.2794,-88.4772,NEOGA,Shelby,IL,62447,NRG ENERGY INC (100%),29044,D
2012,Sheldon,1007179,4500 WEST PELLA RD,40.5589,-96.7842,HALLAM,Lancaster,NE,68368,NEBRASKA PUBLIC POWER DISTRICT (100%),1154002,"C,D"
2012,Sherburne County,1001024,13999 INDUSTRIAL BLVD,45.3792,-93.8958,BECKER,Sherburne,MN,55308,XCEL ENERGY INC (84.82%); Southern Minnesota Municipal Power Agency (15.18%),8461493,"C,D"
2012,Sherman Avenue,1001110,ORCHARD ROAD,39.451,-75.0578,VINELAND,Cumberland,NJ,8360,CALPINE CORP (100%),21585,"C,D"
2012,Shiras,1000684,EAST HAMPTON AND LAKE SUPERIOR,46.5314,-87.3917,MARQUETTE,Marquette,MI,49855,Marquette Board of Light & Power (100%),352316,"C,D"
2012,Shoemaker Gas Turbine,1007156,71 Dolson Ave,41.4278,-74.4186,Middletown,ORANGE COUNTY,NY,10940,"AER NY-Gen, LLC (100%)",870,D
2012,Shoreham Energy,1000268,227 N COUNTY RD,40.9572,-72.8664,SHOREHAM,Suffolk,NY,11719,J POWER USA DEVELOPMENT CO LTD (100%),14928,D
2012,Sibley,1000706,33200 E JOHNSON RD,39.1778,-94.1861,SIBLEY,Jackson,MO,64088,"Great Plains Energy, Inc. (100%)",2121611,"C,D"
2012,Signal Hill Generating LLC,1006857,4511 ALLENDALE RD,33.86588,-98.59591,WICHITA FALLS,WICHITA COUNTY,TX,76310,Louis Dreyfus Highbridge Energy LLC (100%),19610,C
2012,Sikeston,1001063,1551 WEST WAKEFIELD ST,36.8791,-89.6209,SIKESTON,Scott,MO,63801,Sikeston Board of Munipal Utilities (100%),1622995,D
2012,Silver Creek Generating Plant,1000190,217 MOSES LANE,31.6004,-89.9468,PRENTISS,Jefferson Davis,MS,39474,SOUTH MISSISSIPPI ELECTRIC POWER ASSOC (100%),18617,D
2012,Silver Lake,1000695,425 W SILVER LAKE DRIVE NE,44.0281,-92.4597,ROCHESTER,Olmsted,MN,55903,Rochester Public Utilities (100%),57939,"C,D"
2012,Silverhawk,1000404,15111 APEX POWER PARKWAY,36.4078,-114.9603,LAS VEGAS,Clark,NV,89124,NV ENERGY (75%); Southern Nevada Water Authority (25%),744389,D
2012,Sim Gideon,1000954,257 POWER PLANT RD,30.1456,-97.2708,BASTROP,Bastrop,TX,78602,LOWER COLORADO RIVER AUTHORITY (100%),184365,D
2012,Sioux,1007202,8501 N STATE ROUTE 94,38.9158,-90.2917,WEST ALTON,Saint Charles,MO,63386,AMEREN CORP (100%),4529980,"C,D"
2012,Smarr Energy Facility,1001156,1077 RUMBLE RD,32.9856,-83.8464,FORSYTH,Monroe,GA,31029,SMARR EMC (100%),83635,"C,D"
2012,Smith Generating Facility,1001417,12145 IRVINE ROAD,37.8824,-84.1025,WINCHESTER,Clark,KY,40391,East Kentucky Power Cooperative (100%),567156,"C,D"
2012,Solway Plant,1000118,7707 CENTERLINE ROAD NW,47.5444,-95.1297,SOLWAY,Beltrami,MN,56678,OTTER TAIL CORP (100%),33271,"C,D"
2012,"Somerset Operating Compnay, LLC",1001022,7725 LAKE ROAD,43.3561,-78.6039,BARKER,Niagara,NY,14012,"Upstate New York Power Producers, Inc. (100%)",2011878,"C,D"
2012,Sooner,1001025,10800 COUNTY ROAD 230,36.4537,-97.0527,RED ROCK,Noble,OK,74651,OGE ENERGY CORP (100%),5773704,"C,D"
2012,South Fond Du Lac,1001091,5356 RIVER RD,43.7353,-88.4968,FOND DU LAC,Fond du Lac,WI,54935,ALLIANT ENERGY CORP (50%); WPPI ENERGY (50%),17233,"C,D"
2012,South Harper Peaking Facility,1000449,24400 South Harper Road,38.6803,-94.4824,Peculiar,Cass,MO,64078,GREAT PLAINS ENERGY INC (100%),105760,D
2012,South Meadow Station,1007236,RESERVE ROAD GATE 40,41.7495,-72.6524,HARTFORD,Hartford,CT,6114,Connecticut Resources Recovery Authority (100%),1826,D
